dateTime,country,profile,age,gender,referral,pageviews,purchased,purchaseAmount
7/29/2014 14:14,United States,Parent,55-64,,Direct,2,0,0
7/29/2014 15:00,United States,Parent,18-24,,Direct,1,0,0
7/29/2014 18:36,United States,Parent,25-34,,Direct,2,0,0
7/29/2014 19:14,United States,Parent,35-44,,Direct,1,0,0
7/29/2014 21:34,United States,Parent,45-54,,Direct,12,0,0
7/29/2014 22:36,United States,Parent,55-64,,Direct,3,0,0
7/29/2014 23:28,United States,Parent,18-24,,Direct,11,0,0
7/30/2014 0:35,United States,Parent,25-34,,Direct,12,0,0
7/30/2014 9:30,United States,Parent,35-44,,Direct,10,0,0
7/30/2014 9:40,United States,Parent,45-54,,Direct,11,0,0
7/30/2014 9:44,United States,Parent,55-64,,Direct,10,1,125.7
7/30/2014 10:55,United States,Parent,18-24,,Direct,11,0,0
7/30/2014 21:47,United States,Parent,25-34,,Direct,12,0,0
7/31/2014 15:05,United States,Parent,35-44,,Direct,10,0,0
7/31/2014 23:43,United States,Parent,45-54,,Direct,10,0,0
8/1/2014 14:44,United States,Parent,55-64,,Direct,4,0,0
8/1/2014 21:56,United States,Parent,18-24,,Direct,2,0,0
8/2/2014 17:09,United States,Parent,25-34,,Direct,2,0,0
8/2/2014 17:09,United States,Parent,35-44,,Direct,1,0,0
8/3/2014 0:02,United States,Parent,45-54,,Direct,9,0,0
8/4/2014 8:48,United States,Parent,55-64,,Direct,11,0,0
8/4/2014 10:47,United States,Parent,18-24,,Direct,12,0,0
8/4/2014 13:19,United States,Parent,25-34,,Direct,12,0,0
8/4/2014 16:01,United States,Parent,35-44,,Direct,5,0,0
8/5/2014 9:12,United States,Parent,45-54,,Direct,4,0,0
8/5/2014 19:50,United States,Parent,55-64,,Direct,12,0,0
8/6/2014 16:18,United States,Parent,18-24,,Direct,10,0,0
8/8/2014 18:48,Malaysia,Parent,25-34,,Direct,11,0,0
8/8/2014 21:58,United States,Parent,35-44,,Direct,10,0,0
8/12/2014 22:49,United States,Parent,55-64,,Direct,4,0,0
8/13/2014 9:11,United States,Parent,18-24,,Direct,2,0,0
8/13/2014 9:50,United States,Parent,25-34,,Direct,12,0,0
8/13/2014 10:59,United States,Parent,35-44,,Direct,10,0,0
8/13/2014 11:00,United States,Parent,45-54,,Direct,10,0,0
8/13/2014 14:29,United States,Parent,55-64,,Direct,4,0,0
8/13/2014 17:19,United States,Parent,18-24,,Direct,2,0,0
8/13/2014 17:41,Mexico,Parent,25-34,,Direct,3,0,0
8/13/2014 19:06,United States,Parent,35-44,,Direct,9,0,0
8/13/2014 21:15,United States,Parent,45-54,,Direct,12,0,0
8/14/2014 1:56,United States,Parent,55-64,,Direct,11,0,0
8/14/2014 6:21,United States,Parent,18-24,,Direct,11,0,0
8/14/2014 12:18,United Kingdom,Parent,25-34,,Direct,5,0,0
8/14/2014 22:25,United States,Parent,35-44,,Direct,4,0,0
8/15/2014 19:15,United States,Parent,45-54,,Direct,10,0,0
8/15/2014 21:59,United States,Parent,55-64,,Direct,2,0,0
8/16/2014 10:24,India,Parent,18-24,,Direct,4,0,0
8/16/2014 16:59,Nigeria,Parent,25-34,,Direct,10,1,84.1
8/18/2014 16:17,United States,Parent,35-44,,Direct,12,0,0
8/18/2014 21:44,United States,Parent,45-54,,Direct,3,0,0
8/18/2014 23:38,Puerto Rico,Parent,55-64,,Direct,4,0,0
8/19/2014 0:25,Australia,Parent,18-24,,Direct,12,0,0
8/19/2014 8:18,United States,Parent,25-34,,Direct,7,0,0
8/19/2014 10:17,United States,Parent,35-44,,Direct,6,0,0
8/20/2014 1:38,United States,Parent,45-54,,Direct,11,0,0
8/20/2014 1:47,United States,Parent,55-64,,Direct,6,0,0
8/21/2014 14:35,United States,Parent,18-24,,Direct,10,0,0
8/21/2014 18:07,United States,Parent,25-34,,Direct,5,0,0
8/22/2014 14:35,United States,Parent,35-44,,Direct,5,0,0
8/22/2014 14:37,United States,Parent,45-54,,Direct,6,0,0
8/23/2014 23:39,United States,Parent,55-64,,Direct,5,0,0
8/24/2014 19:19,United States,Parent,18-24,,Direct,11,1,148.96
8/24/2014 21:55,United States,Parent,25-34,,Direct,1,0,0
8/25/2014 14:40,United States,Parent,35-44,,Direct,11,0,0
8/25/2014 16:40,United States,Parent,45-54,,Direct,7,0,0
8/25/2014 16:41,Canada,Parent,55-64,,Direct,11,0,0
8/25/2014 16:49,United States,Parent,18-24,,Direct,8,0,0
8/25/2014 16:59,United States,Parent,25-34,,Direct,12,0,0
8/26/2014 11:28,United States,Parent,35-44,,Direct,8,0,0
8/26/2014 14:53,United States,Parent,45-54,,Direct,12,1,124.89
8/27/2014 2:15,United States,Parent,55-64,,Direct,11,0,0
8/27/2014 9:16,United States,Parent,18-24,,Direct,11,0,0
8/28/2014 0:28,United States,Parent,25-34,,Direct,10,1,145.98
8/28/2014 10:39,United States,Parent,35-44,,Direct,4,0,0
8/28/2014 15:27,United States,Parent,45-54,,Direct,4,0,0
8/29/2014 15:22,United States,Parent,55-64,,Direct,7,0,0
8/30/2014 10:39,United States,Parent,18-24,,Direct,11,0,0
8/31/2014 16:48,United States,Parent,25-34,,Direct,12,1,117.38
8/31/2014 22:33,United States,Parent,35-44,,Direct,4,0,0
9/1/2014 17:23,United States,Parent,45-54,,Direct,6,0,0
9/1/2014 19:18,United States,Parent,55-64,,Direct,11,0,0
9/2/2014 9:44,United States,Parent,18-24,,Direct,10,0,0
9/2/2014 13:56,United States,Parent,25-34,,Direct,6,0,0
9/2/2014 16:46,United States,Parent,35-44,,Direct,4,0,0
9/2/2014 17:22,United States,Parent,45-54,,Direct,12,1,97.65
9/2/2014 20:22,United States,Parent,55-64,,Direct,4,0,0
9/3/2014 0:14,Philippines,Parent,18-24,,Direct,10,0,0
9/3/2014 1:38,Canada,Parent,25-34,,Direct,1,0,0
9/3/2014 20:02,United States,Parent,35-44,,Direct,4,0,0
9/4/2014 8:15,United States,Parent,45-54,,Direct,3,0,0
9/4/2014 10:08,United States,Parent,55-64,,Direct,11,0,0
9/4/2014 11:41,United States,Parent,18-24,,Direct,12,0,0
9/4/2014 19:13,United States,Parent,25-34,,Direct,6,0,0
9/4/2014 23:55,United States,Parent,35-44,,Direct,8,0,0
9/5/2014 14:30,United States,Parent,45-54,,Direct,3,0,0
9/7/2014 21:57,United States,Parent,55-64,,Direct,10,0,0
9/7/2014 22:49,United States,Parent,18-24,,Direct,7,0,0
9/7/2014 23:45,United States,Parent,25-34,,Direct,11,1,130.34
9/8/2014 13:45,United States,Parent,35-44,,Direct,6,0,0
9/8/2014 14:49,United States,Parent,45-54,,Direct,10,1,101.52
9/8/2014 17:29,United States,Parent,55-64,,Direct,10,0,0
9/8/2014 21:22,United States,Parent,18-24,,Direct,12,0,0
9/8/2014 22:40,United States,Parent,25-34,,Direct,4,0,0
9/9/2014 12:51,United States,Parent,35-44,,Direct,4,0,0
9/9/2014 16:39,United States,Parent,45-54,,Direct,2,0,0
9/9/2014 23:24,United States,Parent,55-64,,Direct,11,0,0
9/10/2014 3:59,Botswana,Parent,18-24,,Direct,9,0,0
9/10/2014 10:10,United States,Parent,25-34,,Direct,6,0,0
9/10/2014 10:40,United States,Parent,35-44,,Direct,6,0,0
9/10/2014 14:09,United States,Parent,45-54,,Direct,11,0,0
9/10/2014 21:12,United States,Parent,55-64,,Direct,12,0,0
9/10/2014 23:23,United States,Parent,18-24,,Direct,10,0,0
9/11/2014 7:56,United States,Parent,25-34,,Direct,4,0,0
9/11/2014 8:24,United States,Parent,35-44,,Direct,6,0,0
9/11/2014 11:18,United States,Parent,45-54,,Direct,4,0,0
8/7/2014 13:26,United States,Parent,35-44,,Email,2,0,0
9/10/2014 18:57,United States,Parent,45-54,,Email,12,0,0
9/11/2014 10:34,Canada,Parent,55-64,,Email,10,0,0
9/10/2014 18:15,Costa Rica,Parent,45-54,,Paid Search,3,0,0
7/28/2014 13:57,Israel,Parent,45-54,,Referred,11,0,0
7/28/2014 15:34,United States,Parent,55-64,,Referred,8,1,105.87
7/29/2014 16:59,United States,Parent,18-24,,Referred,1,0,0
7/30/2014 21:03,United States,Parent,25-34,,Referred,4,0,0
8/2/2014 23:58,United States,Parent,35-44,,Referred,4,0,0
8/3/2014 15:37,United States,Parent,45-54,,Referred,10,0,0
8/4/2014 16:25,Namibia,Parent,55-64,,Referred,1,0,0
8/6/2014 21:57,United States,Parent,18-24,,Referred,12,0,0
8/7/2014 15:37,United Kingdom,Parent,25-34,,Referred,6,0,0
8/8/2014 13:25,United States,Parent,35-44,,Referred,2,0,0
8/9/2014 13:16,United States,Parent,45-54,,Referred,10,0,0
8/9/2014 16:25,United States,Parent,55-64,,Referred,9,0,0
8/10/2014 12:28,United Kingdom,Parent,18-24,,Referred,5,0,0
8/11/2014 8:28,Australia,Parent,25-34,,Referred,12,0,0
8/11/2014 13:42,United States,Parent,35-44,,Referred,11,0,0
8/14/2014 16:36,United States,Parent,45-54,,Referred,12,0,0
8/15/2014 20:15,United States,Parent,55-64,,Referred,1,0,0
8/16/2014 22:05,United States,Parent,18-24,,Referred,11,1,86.05
8/17/2014 2:34,Australia,Parent,25-34,,Referred,10,1,103.36
8/18/2014 23:42,Australia,Parent,35-44,,Referred,5,0,0
8/19/2014 21:45,United States,Parent,45-54,,Referred,10,0,0
8/20/2014 16:10,United States,Parent,55-64,,Referred,12,0,0
8/21/2014 21:13,United States,Parent,18-24,,Referred,3,0,0
8/22/2014 3:34,India,Parent,25-34,,Referred,12,1,82.7
8/23/2014 15:33,United States,Parent,35-44,,Referred,6,0,0
8/23/2014 23:21,Canada,Parent,45-54,,Referred,8,0,0
8/25/2014 16:44,United States,Parent,55-64,,Referred,2,0,0
8/29/2014 10:28,United States,Parent,18-24,,Referred,12,0,0
8/30/2014 13:57,India,Parent,25-34,,Referred,10,0,0
8/30/2014 22:25,United States,Parent,35-44,,Referred,5,0,0
9/1/2014 23:51,United States,Parent,45-54,,Referred,12,0,0
9/3/2014 13:30,United States,Parent,55-64,,Referred,10,0,0
9/8/2014 15:57,United States,Parent,18-24,,Referred,7,0,0
9/8/2014 23:27,United States,Parent,25-34,,Referred,10,0,0
9/9/2014 10:34,United States,Parent,35-44,,Referred,4,0,0
9/9/2014 18:33,United States,Parent,45-54,,Referred,3,0,0
9/10/2014 2:53,Norway,Parent,55-64,,Referred,11,0,0
9/11/2014 10:28,United States,Parent,18-24,,Referred,4,0,0
7/27/2014 19:02,United States,Parent,45-54,,Self Referred,4,0,0
7/29/2014 13:39,United States,Parent,55-64,,Self Referred,6,0,0
7/29/2014 16:03,United States,Parent,18-24,,Self Referred,2,0,0
8/1/2014 16:24,South Africa,Parent,25-34,,Self Referred,4,0,0
8/2/2014 22:08,United States,Parent,35-44,,Self Referred,10,1,64.26
8/4/2014 9:30,United States,Parent,45-54,,Self Referred,4,0,0
8/13/2014 17:16,United States,Parent,55-64,,Self Referred,11,0,0
8/13/2014 19:25,United States,Parent,18-24,,Self Referred,6,0,0
8/16/2014 19:55,United States,Parent,25-34,,Self Referred,7,0,0
8/18/2014 0:14,United States,Parent,35-44,,Self Referred,10,0,0
8/19/2014 16:51,United States,Parent,45-54,,Self Referred,3,0,0
8/21/2014 13:53,United States,Parent,55-64,,Self Referred,10,0,0
8/25/2014 15:07,United States,Parent,18-24,,Self Referred,3,0,0
8/25/2014 16:03,United States,Parent,25-34,,Self Referred,11,0,0
8/29/2014 17:35,Canada,Parent,35-44,,Self Referred,11,0,0
8/29/2014 18:01,United States,Parent,45-54,,Self Referred,2,0,0
8/30/2014 21:20,United States,Parent,55-64,,Self Referred,10,0,0
9/1/2014 11:58,United States,Parent,18-24,,Self Referred,4,0,0
9/5/2014 19:50,United States,Parent,25-34,,Self Referred,6,0,0
7/28/2014 21:09,United States,Parent,35-44,,Social,12,0,0
7/30/2014 7:53,United States,Parent,45-54,,Social,1,0,0
7/31/2014 13:23,United States,Parent,55-64,,Social,5,1,109.51
8/1/2014 16:14,United States,Parent,18-24,,Social,10,0,0
8/5/2014 11:23,Canada,Parent,25-34,,Social,3,0,0
8/5/2014 12:42,Canada,Parent,35-44,,Social,12,0,0
8/6/2014 10:42,United States,Parent,45-54,,Social,6,0,0
8/7/2014 22:46,United States,Parent,55-64,,Social,2,0,0
8/8/2014 0:06,Canada,Parent,18-24,,Social,1,0,0
8/8/2014 11:55,United States,Parent,25-34,,Social,4,0,0
8/10/2014 9:45,United States,Parent,35-44,,Social,12,0,0
8/12/2014 14:41,United States,Parent,45-54,,Social,4,0,0
8/13/2014 0:48,United States,Parent,55-64,,Social,10,0,0
8/13/2014 18:32,United States,Parent,18-24,,Social,11,0,0
8/15/2014 11:59,United States,Parent,25-34,,Social,3,0,0
8/15/2014 16:14,United States,Parent,35-44,,Social,3,0,0
8/17/2014 14:34,United States,Parent,45-54,,Social,12,0,0
8/19/2014 20:01,United States,Parent,55-64,,Social,8,0,0
8/20/2014 13:00,United States,Parent,18-24,,Social,7,0,0
8/21/2014 15:17,United States,Parent,25-34,,Social,3,0,0
8/21/2014 23:07,Canada,Parent,35-44,,Social,4,0,0
8/23/2014 11:14,Canada,Parent,45-54,,Social,8,0,0
8/24/2014 23:20,United States,Parent,55-64,,Social,8,0,0
8/26/2014 9:30,United States,Parent,18-24,,Social,4,0,0
8/26/2014 12:24,United States,Parent,25-34,,Social,3,0,0
8/27/2014 10:34,United States,Parent,35-44,,Social,3,0,0
8/28/2014 3:44,Canada,Parent,45-54,,Social,3,0,0
8/29/2014 14:34,United States,Parent,55-64,,Social,12,0,0
9/1/2014 8:41,United States,Parent,18-24,,Social,4,0,0
9/5/2014 0:19,United States,Parent,25-34,,Social,4,0,0
9/5/2014 21:14,United States,Parent,35-44,,Social,4,0,0
9/6/2014 1:02,United States,Parent,45-54,,Social,10,0,0
9/6/2014 23:48,United States,Parent,55-64,,Social,12,0,0
9/7/2014 21:53,United States,Parent,18-24,,Social,8,0,0
9/10/2014 22:33,United States,Parent,25-34,,Social,6,0,0
7/26/2014 15:47,India,Parent,25-34,,Unbranded Search,7,0,0
7/27/2014 15:07,United States,Parent,35-44,,Unbranded Search,9,0,0
7/27/2014 15:34,United States,Parent,45-54,,Unbranded Search,10,0,0
7/27/2014 22:05,United States,Parent,55-64,,Unbranded Search,10,0,0
7/28/2014 14:40,United States,Parent,18-24,,Unbranded Search,6,0,0
7/28/2014 19:58,United States,Parent,25-34,,Unbranded Search,10,0,0
7/28/2014 20:18,United States,Parent,35-44,,Unbranded Search,4,0,0
7/28/2014 22:35,United States,Parent,45-54,,Unbranded Search,3,0,0
7/29/2014 8:38,United States,Parent,55-64,,Unbranded Search,1,0,0
7/29/2014 11:52,United States,Parent,18-24,,Unbranded Search,10,0,0
7/29/2014 12:32,Canada,Parent,25-34,,Unbranded Search,11,0,0
7/29/2014 12:41,Israel,Parent,35-44,,Unbranded Search,3,0,0
7/29/2014 15:54,United States,Parent,45-54,,Unbranded Search,3,0,0
7/29/2014 18:36,United States,Parent,55-64,,Unbranded Search,12,0,0
7/29/2014 21:57,United States,Parent,18-24,,Unbranded Search,4,0,0
7/30/2014 9:13,Australia,Parent,25-34,,Unbranded Search,3,0,0
7/30/2014 12:44,United States,Parent,35-44,,Unbranded Search,5,0,0
7/30/2014 14:22,United States,Parent,45-54,,Unbranded Search,11,0,0
7/30/2014 14:30,United States,Parent,55-64,,Unbranded Search,11,0,0
7/30/2014 18:44,United States,Parent,18-24,,Unbranded Search,7,0,0
7/30/2014 23:04,Canada,Parent,25-34,,Unbranded Search,9,0,0
7/31/2014 8:01,United States,Parent,35-44,,Unbranded Search,11,0,0
7/31/2014 13:56,United States,Parent,45-54,,Unbranded Search,6,0,0
7/31/2014 20:17,United States,Parent,55-64,,Unbranded Search,12,0,0
7/31/2014 23:10,United States,Parent,18-24,,Unbranded Search,6,1,91.8
8/1/2014 12:05,United States,Parent,25-34,,Unbranded Search,10,0,0
8/1/2014 12:06,United States,Parent,35-44,,Unbranded Search,5,1,78.47
8/2/2014 19:55,United States,Parent,45-54,,Unbranded Search,11,1,74.21
8/3/2014 4:28,Netherlands,Parent,55-64,,Unbranded Search,3,0,0
8/3/2014 14:47,United States,Parent,18-24,,Unbranded Search,12,0,0
8/4/2014 1:02,United States,Parent,25-34,,Unbranded Search,12,0,0
8/4/2014 11:13,United Kingdom,Parent,35-44,,Unbranded Search,12,0,0
8/4/2014 11:25,United Kingdom,Parent,45-54,,Unbranded Search,12,0,0
8/4/2014 12:08,United States,Parent,55-64,,Unbranded Search,4,0,0
8/4/2014 14:02,United States,Parent,18-24,,Unbranded Search,6,0,0
8/4/2014 14:32,United States,Parent,25-34,,Unbranded Search,7,0,0
8/4/2014 19:09,Canada,Parent,35-44,,Unbranded Search,2,0,0
8/4/2014 20:33,Canada,Parent,45-54,,Unbranded Search,6,0,0
8/4/2014 23:25,United States,Parent,55-64,,Unbranded Search,10,0,0
8/5/2014 1:44,United States,Parent,18-24,,Unbranded Search,11,0,0
8/5/2014 8:03,United States,Parent,25-34,,Unbranded Search,10,0,0
8/5/2014 10:27,United States,Parent,35-44,,Unbranded Search,1,0,0
8/5/2014 12:45,United States,Parent,45-54,,Unbranded Search,4,0,0
8/5/2014 13:39,United States,Parent,55-64,,Unbranded Search,10,1,108.12
8/5/2014 16:05,United States,Parent,18-24,,Unbranded Search,8,0,0
8/6/2014 9:39,United States,Parent,25-34,,Unbranded Search,10,0,0
8/6/2014 13:12,United States,Parent,35-44,,Unbranded Search,5,0,0
8/6/2014 14:25,United States,Parent,45-54,,Unbranded Search,12,1,122.72
8/6/2014 15:03,Canada,Parent,55-64,,Unbranded Search,12,1,132.32
8/6/2014 15:52,United States,Parent,18-24,,Unbranded Search,5,0,0
8/6/2014 18:58,United States,Parent,25-34,,Unbranded Search,12,0,0
8/6/2014 22:00,United States,Parent,35-44,,Unbranded Search,11,0,0
8/6/2014 22:18,United States,Parent,45-54,,Unbranded Search,8,0,0
8/7/2014 1:35,Australia,Parent,55-64,,Unbranded Search,7,0,0
8/7/2014 16:12,United States,Parent,18-24,,Unbranded Search,4,0,0
8/7/2014 17:43,United States,Parent,25-34,,Unbranded Search,4,0,0
8/8/2014 19:04,United States,Parent,35-44,,Unbranded Search,1,0,0
8/8/2014 23:37,India,Parent,45-54,,Unbranded Search,7,0,0
8/9/2014 10:17,United States,Parent,55-64,,Unbranded Search,9,0,0
8/9/2014 19:16,United States,Parent,18-24,,Unbranded Search,7,0,0
8/10/2014 15:43,United States,Parent,25-34,,Unbranded Search,12,0,0
8/10/2014 21:36,United States,Parent,35-44,,Unbranded Search,10,0,0
8/10/2014 21:50,Canada,Parent,45-54,,Unbranded Search,11,0,0
8/10/2014 23:22,United States,Parent,55-64,,Unbranded Search,2,0,0
8/11/2014 0:31,United States,Parent,18-24,,Unbranded Search,11,1,91.92
8/11/2014 1:11,Australia,Parent,25-34,,Unbranded Search,10,0,0
8/11/2014 12:53,United States,Parent,35-44,,Unbranded Search,12,1,125.78
8/11/2014 14:13,United States,Parent,45-54,,Unbranded Search,6,0,0
8/11/2014 16:52,United States,Parent,55-64,,Unbranded Search,12,1,118.58
8/11/2014 17:18,United States,Parent,18-24,,Unbranded Search,10,0,0
8/11/2014 23:48,United States,Parent,25-34,,Unbranded Search,10,0,0
8/12/2014 1:14,United States,Parent,35-44,,Unbranded Search,12,1,139.27
8/12/2014 1:46,Australia,Parent,45-54,,Unbranded Search,9,0,0
8/12/2014 10:41,United States,Parent,55-64,,Unbranded Search,5,0,0
8/12/2014 11:17,United States,Parent,18-24,,Unbranded Search,6,0,0
8/12/2014 20:58,United States,Parent,25-34,,Unbranded Search,12,0,0
8/13/2014 2:26,United States,Parent,35-44,,Unbranded Search,12,0,0
8/13/2014 8:06,United States,Parent,45-54,,Unbranded Search,11,0,0
8/13/2014 13:13,United States,Parent,55-64,,Unbranded Search,10,0,0
8/13/2014 13:48,United States,Parent,18-24,,Unbranded Search,10,0,0
8/13/2014 14:09,United States,Parent,25-34,,Unbranded Search,10,0,0
8/13/2014 14:55,United States,Parent,35-44,,Unbranded Search,5,0,0
8/13/2014 15:22,United States,Parent,45-54,,Unbranded Search,7,0,0
8/14/2014 7:35,Australia,Parent,55-64,,Unbranded Search,7,0,0
8/14/2014 7:55,United States,Parent,18-24,,Unbranded Search,3,0,0
8/14/2014 17:20,India,Parent,25-34,,Unbranded Search,3,0,0
8/15/2014 10:39,United States,Parent,35-44,,Unbranded Search,3,0,0
8/15/2014 12:41,United States,Parent,45-54,,Unbranded Search,3,0,0
8/15/2014 12:45,United States,Parent,55-64,,Unbranded Search,11,0,0
8/15/2014 20:50,United States,Parent,18-24,,Unbranded Search,8,0,0
8/16/2014 2:37,United States,Parent,25-34,,Unbranded Search,4,0,0
8/16/2014 17:29,United States,Parent,35-44,,Unbranded Search,7,0,0
8/16/2014 23:48,United States,Parent,45-54,,Unbranded Search,3,0,0
8/17/2014 7:33,Ireland,Parent,55-64,,Unbranded Search,3,0,0
8/17/2014 8:40,United Kingdom,Parent,18-24,,Unbranded Search,1,0,0
8/17/2014 11:16,United States,Parent,25-34,,Unbranded Search,9,0,0
8/17/2014 21:39,United States,Parent,35-44,,Unbranded Search,8,0,0
8/18/2014 0:33,Australia,Parent,45-54,,Unbranded Search,10,0,0
8/18/2014 7:54,Australia,Parent,55-64,,Unbranded Search,9,1,98.89
8/18/2014 12:05,United States,Parent,18-24,,Unbranded Search,11,0,0
8/18/2014 13:22,United States,Parent,25-34,,Unbranded Search,11,0,0
8/18/2014 17:47,United States,Parent,35-44,,Unbranded Search,7,0,0
8/18/2014 21:40,United States,Parent,45-54,,Unbranded Search,1,0,0
8/19/2014 7:37,Australia,Parent,55-64,,Unbranded Search,2,0,0
8/19/2014 10:19,Australia,Parent,18-24,,Unbranded Search,10,0,0
8/19/2014 11:38,United States,Parent,25-34,,Unbranded Search,3,0,0
8/19/2014 15:20,United States,Parent,35-44,,Unbranded Search,2,0,0
8/19/2014 16:33,United States,Parent,45-54,,Unbranded Search,12,0,0
8/19/2014 20:27,United States,Parent,55-64,,Unbranded Search,5,0,0
8/20/2014 7:01,India,Parent,18-24,,Unbranded Search,3,0,0
8/20/2014 11:23,Canada,Parent,25-34,,Unbranded Search,3,0,0
8/20/2014 15:31,United States,Parent,35-44,,Unbranded Search,11,0,0
8/20/2014 18:15,United States,Parent,45-54,,Unbranded Search,10,0,0
8/21/2014 1:23,United States,Parent,55-64,,Unbranded Search,7,0,0
8/21/2014 9:45,United States,Parent,18-24,,Unbranded Search,6,0,0
8/21/2014 10:26,United States,Parent,25-34,,Unbranded Search,2,0,0
8/21/2014 13:29,United States,Parent,35-44,,Unbranded Search,7,0,0
8/21/2014 15:11,United States,Parent,45-54,,Unbranded Search,10,0,0
8/21/2014 19:37,United States,Parent,55-64,,Unbranded Search,12,0,0
8/21/2014 22:39,United States,Parent,18-24,,Unbranded Search,11,0,0
8/22/2014 0:07,United States,Parent,25-34,,Unbranded Search,12,0,0
8/22/2014 6:01,United Kingdom,Parent,35-44,,Unbranded Search,2,0,0
8/22/2014 8:32,United States,Parent,45-54,,Unbranded Search,4,0,0
8/22/2014 9:39,United States,Parent,55-64,,Unbranded Search,9,0,0
8/22/2014 10:04,United States,Parent,18-24,,Unbranded Search,1,0,0
8/22/2014 10:24,United States,Parent,25-34,,Unbranded Search,11,0,0
8/22/2014 20:49,United States,Parent,35-44,,Unbranded Search,12,0,0
8/22/2014 21:50,United States,Parent,45-54,,Unbranded Search,10,0,0
8/23/2014 8:02,Japan,Parent,55-64,,Unbranded Search,1,0,0
8/23/2014 9:55,United States,Parent,18-24,,Unbranded Search,1,0,0
8/23/2014 17:09,United States,Parent,25-34,,Unbranded Search,4,0,0
8/23/2014 20:24,United States,Parent,35-44,,Unbranded Search,12,0,0
8/24/2014 10:54,United States,Parent,45-54,,Unbranded Search,2,0,0
8/24/2014 12:36,United States,Parent,55-64,,Unbranded Search,11,0,0
8/24/2014 19:58,United States,Parent,18-24,,Unbranded Search,12,0,0
8/24/2014 23:53,United States,Parent,25-34,,Unbranded Search,12,0,0
8/25/2014 2:59,Australia,Parent,35-44,,Unbranded Search,9,0,0
8/25/2014 5:55,United Kingdom,Parent,45-54,,Unbranded Search,4,0,0
8/25/2014 9:48,United States,Parent,55-64,,Unbranded Search,2,0,0
8/25/2014 11:52,United States,Parent,18-24,,Unbranded Search,11,0,0
8/25/2014 15:34,Germany,Parent,25-34,,Unbranded Search,10,0,0
8/25/2014 20:10,United States,Parent,35-44,,Unbranded Search,2,0,0
8/25/2014 21:01,United States,Parent,45-54,,Unbranded Search,3,0,0
8/26/2014 0:36,United States,Parent,55-64,,Unbranded Search,4,0,0
8/26/2014 3:12,United States,Parent,18-24,,Unbranded Search,2,0,0
8/26/2014 12:11,South Africa,Parent,25-34,,Unbranded Search,2,0,0
8/26/2014 12:57,United States,Parent,35-44,,Unbranded Search,11,0,0
8/26/2014 19:30,United States,Parent,45-54,,Unbranded Search,3,0,0
8/26/2014 20:32,United States,Parent,55-64,,Unbranded Search,1,0,0
8/26/2014 22:09,United States,Parent,18-24,,Unbranded Search,8,0,0
8/27/2014 8:04,United States,Parent,25-34,,Unbranded Search,8,0,0
8/27/2014 14:50,United States,Parent,35-44,,Unbranded Search,10,0,0
8/27/2014 19:28,United States,Parent,45-54,,Unbranded Search,2,0,0
8/28/2014 0:33,Australia,Parent,55-64,,Unbranded Search,12,0,0
8/28/2014 8:26,United States,Parent,18-24,,Unbranded Search,12,0,0
8/28/2014 13:11,United States,Parent,25-34,,Unbranded Search,10,0,0
8/28/2014 17:07,United States,Parent,35-44,,Unbranded Search,4,0,0
8/28/2014 19:47,United States,Parent,45-54,,Unbranded Search,11,1,59.41
8/28/2014 22:45,Canada,Parent,55-64,,Unbranded Search,12,0,0
8/28/2014 23:14,Canada,Parent,18-24,,Unbranded Search,7,1,110.54
8/29/2014 12:35,United States,Parent,25-34,,Unbranded Search,2,0,0
8/29/2014 13:35,United States,Parent,35-44,,Unbranded Search,5,0,0
8/29/2014 13:47,United States,Parent,45-54,,Unbranded Search,9,0,0
8/29/2014 16:11,United States,Parent,55-64,,Unbranded Search,5,0,0
8/29/2014 19:25,United States,Parent,18-24,,Unbranded Search,11,0,0
8/29/2014 19:57,Colombia,Parent,25-34,,Unbranded Search,10,0,0
8/29/2014 21:17,United States,Parent,35-44,,Unbranded Search,10,0,0
8/29/2014 23:29,United States,Parent,45-54,,Unbranded Search,3,0,0
8/30/2014 10:52,United States,Parent,55-64,,Unbranded Search,11,0,0
8/30/2014 13:46,United States,Parent,18-24,,Unbranded Search,11,0,0
8/31/2014 1:11,United States,Parent,25-34,,Unbranded Search,11,0,0
8/31/2014 5:04,India,Parent,35-44,,Unbranded Search,4,0,0
8/31/2014 21:30,Australia,Parent,45-54,,Unbranded Search,9,0,0
8/31/2014 22:38,Australia,Parent,55-64,,Unbranded Search,2,0,0
9/1/2014 8:03,United States,Parent,18-24,,Unbranded Search,12,1,107.71
9/1/2014 10:14,United Kingdom,Parent,25-34,,Unbranded Search,4,0,0
9/1/2014 18:39,United States,Parent,35-44,,Unbranded Search,4,0,0
9/2/2014 4:46,United Kingdom,Parent,45-54,,Unbranded Search,12,0,0
9/2/2014 16:44,United States,Parent,55-64,,Unbranded Search,12,0,0
9/2/2014 18:44,United States,Parent,18-24,,Unbranded Search,6,0,0
9/2/2014 20:34,United States,Parent,25-34,,Unbranded Search,4,0,0
9/2/2014 21:09,United States,Parent,35-44,,Unbranded Search,10,0,0
9/2/2014 22:15,United States,Parent,45-54,,Unbranded Search,6,0,0
9/2/2014 22:20,United States,Parent,55-64,,Unbranded Search,8,0,0
9/3/2014 11:04,United States,Parent,18-24,,Unbranded Search,11,0,0
